state_id,nation_id,name,abbreviation,population,main_language_id
3007,191,"Pattani","PAT",105936,0
3008,191,"Narathiwat","NAR",150962,0
3009,191,"Surin","SUR",60078,0
3010,191,"Si Sa Ket","SI ",104897,0
3011,191,"Tak","TAK",104412,0
3012,191,"Phatthalung","PHA",43522,0
3013,191,"Lamphun","LAM",67446,0
3014,191,"Mukdahan","MUK",40480,0
3015,191,"Sukhothai","SUK",97193,0
3016,191,"Roi Et","ROI",114518,0
3017,191,"Phrae","PHR",79446,0
3018,191,"Nong Bua Lam Phu","NON",110761,0
3019,191,"Phichit","PHI",88799,0
3020,191,"Loei","LOE",67099,0
3021,191,"Samut Songkhran","SAM",35065,0
3022,191,"Amnat Charoen","AMN",34769,0
3023,191,"Nakhon Phanom","NAK",62008,0
3024,191,"Satun","SAT",34544,0
3025,191,"Prachin Buri","PRA",52812,0
3026,191,"Buri Ram","BUR",129275,0
3027,191,"Krabi","KRA",44482,0
3028,191,"Sa Kaeo","SA ",65032,0
3029,191,"Nan","NAN",37914,0
3030,191,"Ranong","RAN",24561,0
3031,191,"Phayao","PHA",73366,0
3032,191,"Uthai Thani","UTH",38834,0
3033,191,"Yasothon","YAS",21643,0
3034,191,"Trat","TRA",35210,0
3035,191,"Nakhon Nayok","NAK",21309,0
3036,191,"Sing Buri","SIN",44906,0
3037,191,"Ang Thong","ANG",59014,0
3038,191,"Chai Nat","CHA",15469,0
3039,191,"Phangnga","PHA",9676,0
3040,191,"Mae Hong Son","MAE",9109,0
3041,195,"Maritime","MAR",866929,0
3042,195,"Kara","KAR",231008,0
3043,196,"Tongatapu","TON",37408,0
3044,196,"Vavau","VAV",4320,0
3045,196,"Haapai","HAA",1738,0
3046,196,"Eua","EUA",1241,0
3047,197,"Chaguanas","CHA",72159,0
3048,197,"San Juan-Laventville","SAN",61492,0
3049,197,"San Fernando","SAN",56380,0
3050,197,"Port of Spain","POR",49657,0
3051,197,"Arima","ARI",34997,0
3052,197,"Princes Town","PRI",37700,0
3053,197,"Point Fortín","POI",18917,0
3054,197,"Tunapuna-Piarco","TUN",44879,0
3055,197,"Sangre Grande","SAN",18812,0
3056,197,"Siparia","SIP",8568,0
3057,197,"Couva-Tabaquite-Talparo","COU",8492,0
3058,197,"Peñal Débé","PEñ",8026,0
3059,197,"Tobago","TOB",4595,0
3060,197,"Diego Martín","DIE",4342,0
3061,197,"Mayaro-Río Claro","MAY",2808,0
3062,198,"Tunis","TUN",935150,0
3063,198,"Safaqis","SAF",545811,0
3064,198,"Aryanah","ARY",617894,0
3065,198,"Susah","SUS",423786,0
3066,198,"al-Qayrawan","AL-",180262,0
3067,198,"Binzart","BIN",319875,0
3068,198,"Qabis","QAB",225969,0
3069,198,"al-Qasrayn","AL-",171368,0
3070,198,"Qafsah","QAF",246565,0
3071,198,"Madaniyin","MAD",296953,0
3072,198,"Bin Arus","BIN",454889,0
3073,198,"al-Munastir","AL-",449707,0
3074,198,"Tatawin","TAT",93849,0
3075,198,"Nabul","NAB",442211,0
3076,198,"Bajah","BAJ",126428,0
3077,198,"Jundubah","JUN",116211,0
3078,198,"al-Kaf","AL-",137502,0
3079,198,"al-Mahdiyah","AL-",174967,0
3080,198,"Sidi Bu Zayd","SID",95504,0
3081,198,"Tawzar","TAW",74104,0
3082,198,"Qibili","QIB",82740,0
3083,198,"Silyanah","SIL",90236,0
3084,198,"Manubah","MAN",24948,0
3085,198,"Zagwan","ZAG",57184,0
3086,199,"Istanbul","IST",10670114,0
3087,199,"Ankara","ANK",3910023,0
3088,199,"Izmir","IZM",3068556,0
3089,199,"Bursa","BUR",1923172,0
3090,199,"Adana","ADA",1519924,0
3091,199,"Gaziantep","GAZ",1237653,0
3092,199,"Konya","KON",1494347,0
3093,199,"Antalya","ANT",1174351,0
3094,199,"Diyarbakir","DIY",973980,0
3095,199,"Içel","IçE",1146328,0
3096,199,"Kayseri","KAY",797028,0
3097,199,"Eskisehir","ESK",592715,0
3098,199,"Sanliurfa","SAN",956912,0
3099,199,"Malatya","MAL",578091,0
3100,199,"Erzurum","ERZ",640631,0
3101,199,"Samsun","SAM",724735,0
3102,199,"Kahramanmaras","KAH",604673,0
3103,199,"Van","VAN",577988,0
3104,199,"Denizli","DEN",460282,0
3105,199,"Batman","BAT",364758,0
3106,199,"Elazig","ELA",408651,0
3107,199,"Sakarya","SAK",508580,0
3108,199,"Kocaeli","KOC",779627,0
3109,199,"Sivas","SIV",443462,0
3110,199,"Trabzon","TRA",562673,0
3111,199,"Manisa","MAN",781594,0
3112,199,"Balikesir","BAL",638417,0
3113,199,"Adiyaman","ADI",408190,0
3114,199,"Kirikkale","KIR",307509,0
3115,199,"Osmaniye","OSM",360386,0
3116,199,"Tekirdag","TEK",514472,0
3117,199,"Kütahya","KüT",346753,0
3118,199,"Çorum","ÇOR",342851,0
3119,199,"Isparta","ISP",347536,0
3120,199,"Aydin","AYD",562734,0
3121,199,"Hatay","HAT",603728,0
3122,199,"Usak","USA",199427,0
3123,199,"Aksaray","AKS",233605,0
3124,199,"Mardin","MAR",492522,0
3125,199,"Afyon","AFY",409080,0
3126,199,"Tokat","TOK",452886,0
3127,199,"Edirne","EDI",240730,0
3128,199,"Karaman","KAR",157412,0
3129,199,"Ordu","ORD",461185,0
3130,199,"Siirt","SII",179898,0
3131,199,"Erzincan","ERZ",182124,0
3132,199,"Zonguldak","ZON",265343,0
3133,199,"Giresun","GIR",314566,0
3134,199,"Karabük","KAR",160231,0
3135,199,"Bolu","BOL",196138,0
3136,199,"Kirsehir","KIR",149717,0
3137,199,"Rize","RIZ",250776,0
3138,199,"Agri","AGR",304342,0
3139,199,"Nigde","NIG",133887,0
3140,199,"Kirklareli","KIR",207513,0
3141,199,"Yozgat","YOZ",359418,0
3142,199,"Çanakkale","ÇAN",236105,0
3143,199,"Amasya","AMA",219385,0
3144,199,"Mus","MUS",196024,0
3145,199,"Kilis","KIL",86463,0
3146,199,"Sirnak","SIR",272705,0
3147,199,"Bingöl","BIN",140601,0
3148,199,"Hakkari","HAK",177249,0
3149,199,"Kars","KAR",144145,0
3150,199,"Nevsehir","NEV",148558,0
3151,199,"Bitlis","BIT",285570,0
3152,199,"Igdir","IGD",97556,0
3153,199,"Çankiri","ÇAN",159736,0
3154,199,"Yalova","YAL",120827,0
3155,199,"Kastamonu","KAS",175014,0
3156,199,"Burdur","BUR",135871,0
3157,199,"Mugla","MUG",309864,0
3158,199,"Düzce","DüZ",106467,0
3159,199,"Bilecik","BIL",143023,0
3160,199,"Bartin","BAR",49452,0
3161,199,"Sinop","SIN",114399,0
3162,199,"Gümüshane","GüM",88183,0
3163,199,"Bayburt","BAY",41094,0
3164,199,"Tunceli","TUN",58723,0
3165,199,"Artvin","ART",91809,0
3166,199,"Ardahan","ARD",43841,0
3167,199,"Turkey","TUR",9669,0
3168,200,"Asgabat","ASG",797886,0
3169,200,"Lebap","LEB",373852,0
3170,200,"Dasoguz","DAS",322767,0
3171,200,"Mari","MAR",236382,0
3172,200,"Balkan","BAL",292559,0
3173,200,"Ahal","AHA",195525,0
3174,200,"Turkmenistan","TUR",8129,0
3175,221,"Funafuti","FUN",4749,0
3176,202,"Virgin Islands","VIR",110000,0
3177,204,"Kiev","KIE",2514237,0
3178,204,"Kharkivska","KHA",2279310,0
3179,204,"Dnipropetrovska","DNI",2968773,0
3180,204,"Odeska","ODE",1810872,0
3181,204,"Donetsk","DON",4198653,0
3182,204,"Zaporizka","ZAP",1519804,0
3183,204,"Lvivska","LVI",1596188,0
3184,204,"Mykolayivska","MYK",845529,0
3185,204,"Luhanska","LUH",2132042,0
3186,204,"Vinnytska","VIN",903466,0
3187,204,"Krym","KRY",1354265,0
3188,204,"Sevastopol","SEV",332956,0
3189,204,"Khersonska","KHE",753890,0
3190,204,"Poltavska","POL",988925,0
3191,204,"Chernihivska","CHE",741603,0
3192,204,"Cherkaska","CHE",840783,0
3193,204,"Sumska","SUM",851874,0
3194,204,"Zhytomyrska","ZHY",756885,0
3195,204,"Khmelnytska","KHM",734778,0
3196,204,"Rivnenska","RIV",577779,0
3197,204,"Kirovohradska","KIR",702933,0
3198,204,"Chernivetska","CHE",512186,0
3199,204,"Ternopilska","TER",498521,0
3200,204,"Ivano-Frankivska","IVA",728288,0
3201,204,"Volynska","VOL",541397,0
3202,204,"Kyyivska","KYY",1184636,0
3203,204,"Zakarpatska","ZAK",720300,0
3204,207,"Montevideo","MON",1274205,0
3205,207,"Salto","SAL",105796,0
3206,207,"Canelones","CAN",504425,0
3207,207,"Paysandú","PAY",99134,0
3208,207,"Rivera","RIV",92707,0
3209,207,"Maldonado","MAL",124698,0
3210,207,"Tacuarembó","TAC",51854,0
3211,207,"Cerro Largo","CER",73040,0
3212,207,"Soriano","SOR",72712,0
3213,207,"Artigas","ART",64202,0
3214,207,"Lavalleja","LAV",50250,0
3215,207,"Durazno","DUR",53482,0
3216,207,"Treinta y Tres","TRE",40904,0
3217,207,"Rocha","ROC",58912,0
3218,207,"Colonia","COL",96809,0
3219,207,"Flores","FLO",22166,0
3220,207,"Tacuarembz","TAC",20914,0
3221,208,"Tashkent","TAS",2909857,0
3222,208,"Namangan","NAM",806288,0
3223,208,"Samarkand","SAM",670903,0
3224,208,"Andijon","AND",670765,0
3225,208,"Buhoro","BUH",477640,0
3226,208,"Korakalpogiston","KOR",716490,0
3227,208,"Kaskadarya","KAS",596244,0
3228,208,"Fargona","FAR",709071,0
3229,208,"Cizah","CIZ",289556,0
3230,208,"Horazm","HOR",352236,0
3231,208,"Surhondar","SUR",384879,0
3232,208,"Navoi","NAV",262700,0
3233,208,"Sirdare","SIR",156530,0
3234,208,"Uzbekistan","UZB",27836,0
3235,209,"Shefa","SHE",35901,0
3236,209,"Sanma","SAN",15348,0
3237,209,"Malampa","MAL",2998,0
3238,209,"Tafea","TAF",1437,0
3239,209,"Torba","TOR",1171,0
3240,210,"Zulia","ZUL",3520376,0
3241,210,"Distrito Capital","DIS",2284291,0
3242,210,"Carabobo","CAR",2304422,0
3243,210,"Lara","LAR",1751625,0
3244,210,"Anzoátegui","ANZ",1440876,0
3245,210,"Monagas","MON",828363,0
3246,210,"Aragua","ARA",1629433,0
3247,210,"Miranda","MIR",2789073,0
3248,210,"Barinas","BAR",730407,0
3249,210,"Táchira","TAC",1145374,0
3250,210,"Mérida","MéR",819760,0
3251,210,"Falcón","FAL",877386,0
3252,210,"Portuguesa","POR",848259,0
3253,210,"Guárico","GUA",723965,0
3254,210,"Trujillo","TRU",691908,0
3255,210,"Yaracuy","YAR",499049,0
3256,210,"Nueva Esparta","NUE",426337,0
3257,210,"Cojedes","COJ",291234,0
3258,210,"Apure","APU",457685,0
3259,210,"Vargas","VAR",329447,0
3260,210,"Delta Amacuro","DEL",149427,0
3261,211,"Dong Nam Bo","DON",4212600,0
3262,211,"Dong Bang Song Hong","DON",2540383,0
3263,211,"Duyen Hai Mien Trung","DUY",1559304,0
3264,211,"Khu Bon Cu","KHU",635775,0
3265,211,"Dong Bang Song Cuu Long","DON",1517952,0
3266,211,"Mien Nui Va Trung Du","MIE",1154559,0
3267,211,"Thai Nguyen","THA",439986,0
3268,181,"Charlotte","CHA",4095,0
3269,213,"Hahake","HAH",1295,0
3270,212,"Wales","WAL",2385090,0
3271,218,"al-Ayun","AL-",199641,0
3272,218,"Western Sahara","WES",346329,0
3273,218,"Wad-ad-Ðahab","WAD",63977,0
3274,218,"as-Samarah","AS-",38778,0
3275,218,"Bu Jaydur","BU ",37540,0
3276,214,"Amanah al-Asmah","AMA",1937050,0
3277,214,"al-Hudaydah","AL-",789145,0
3278,214,"Taizz","TAI",623602,0
3279,214,"Aden","ADE",550602,0
3280,214,"Hadramaut","HAD",315879,0
3281,214,"Ibb","IBB",305884,0
3282,214,"Ðamar","ÐAM",158892,0
3283,214,"Sana","SAN",134801,0
3284,214,"Abyan","ABY",65202,0
3285,214,"al-Bayda","AL-",84453,0
3286,214,"Hajjah","HAJ",43549,0
3287,214,"Lahij","LAH",23375,0
3288,214,"Sabwah","SAB",21568,0
3289,214,"Marib","MAR",13377,0
3290,214,"al-Mahwit","AL-",8028,0
3291,214,"al-Mahrah","AL-",2676,0
3292,215,"Lusaka","LUS",1335528,0
3293,215,"Copperbelt","COP",1321834,0
3294,215,"Luapala","LUA",123034,0
3295,215,"North-Western","NOR",92366,0
3296,216,"Harare","HAR",2006423,0
3297,216,"Bulawayo","BUL",699385,0
3298,216,"Manicaland","MAN",327349,0
3299,216,"Midlands","MID",368539,0
3300,216,"Mashonaland West","MAS",375371,0
3301,216,"Masvingo","MAS",169923,0
3302,216,"Mashonaland East","MAS",124710,0
3303,216,"Mashonaland Central","MAS",111133,0
3304,216,"Matabeleland North","MAT",86420,0
3305,216,"Matabeleland South","MAT",66309,0
3306,239,"Easter Island","EAS",4888,0
3307,244,"Saint-Martin","SAI",36661,0
3308,242,"Falkland Islands","FAL",3140,0
3309,234,"Gibraltar","GIB",31000,0
3310,246,"St. Saviour (Jersey)","SAI",12491,0
3311,246,"St. Martin (Jersey)","SAI",3793,0
3312,235,"Montserrat","MON",5900,0
3313,249,"St. Helena","STH",4918,0
3314,251,"Niue","NIU",1400,0
3315,252,"Tokelau","TOK",1400,0
3316,151,"San Juan (Puerto Rico)","SAN",418140,0
3317,124,"Distrito Federal de México","DIS",8851080,0
3318,44,"Amazonas (Colombia)","AMA",80360,0
3319,148,"Amazonas (Peru)","AMA",104107,0
3320,210,"Amazonas (Venezuela)","AMA",136506,0
3321,58,"Bolívar (Ecuador)","BOL",45206,0
3322,210,"Bolívar (Venezuela)","BOL",1490612,0
3323,210,"Sucre (Venezuela)","SUC",895978,0
3324,49,"Mayabeque","MAY",381446,0
3325,145,"Colón (Panama)","COL",241928,0
3326,145,"Emberá","EMB",9544,0
3327,85,"Limburg (Netherlands)","LIM",1122701,0
3328,44,"Córdoba","COR",1392905,0
3329,178,"Córdoba","COR",761657,0
3330,60,"La Libertad (El Salvador)","LA",659633,0
3331,60,"La Paz (El Salvador)","LA",308087,0
3332,86,"La Paz (Honduras)","LA",156560,0
3333,35,"Centre (Cameroon)","CEN",3956879,0
3334,178,"La Rioja (Spain)","LA",276702,0
3335,136,"Granada (Nicaragua)","GRA",190600,0
3336,21,"Toledo (Belize)","TOL",30538,0
3337,178,"León (Spain)","LEO",488751,0
3338,41,"Arica y Parinacota","ARI",189644,0
3339,41,"Los Ríos (Chile)","LOS",356396,0
3340,207,"Florida (Uruguay)","FLO",68181,0
3341,31,"Montana (Bulgaria)","MON",145601,0
3342,130,"Naypyidaw Union Territory","NAY",925000,0
3343,84,"Centre (Haiti)","CEN",35964,0
3344,84,"Nord (Haiti)","NOR",246379,0
3345,84,"Ouest (Haiti)","OUE",2867434,0
3346,84,"Sud (Haiti)","SUD",83899,0
3347,84,"Nippes","NIP",0,0
3348,55,"St. George (Dominica)","STG",21542,0
3349,23,"St. George (Bermuda)","STG",2342,0
3350,77,"St. George (Grenada)","STG",5629,0
3351,181,"St. George (St. Vincent & The Grenadines)","STG",23392,0
3352,61,"St. Andrew (England)","STA",3195,0
3353,77,"St. Andrew (Grenada)","STA",3218,0
3354,97,"St. Andrew (Jamaica)","STA",24117,0
3355,97,"St. James (Jamaica)","STJ",122981,0
3356,55,"St. John (Dominica)","STJ",4690,0
3357,61,"St. John (England)","STJ",3503,0
3358,77,"St. John (Grenada)","STJ",4391,0
3359,202,"St. John (Virgin Islands)","STJ",3788,0
3360,55,"St. Joseph (Dominica)","STJ",1947,0
3361,61,"St. Mary (England)","STM",2181,0
3362,97,"St. Mary (Jamaica)","STM",17651,0
3363,77,"St. Patrick (Grenada)","STP",2932,0
3364,55,"St. Paul (Dominica)","STP",0,0
3365,55,"St. Peter (Dominica)","STP",2085,0
3366,61,"St. Peter (England)","STP",5638,0
3367,168,"Western Area","WEA",1093661,0
3368,203,"Central Uganda","CEU",2571881,0
3369,203,"Northern Uganda","NOU",807904,0
3370,203,"Western Uganda","WEU",705114,0
3371,203,"Eastern Uganda","EAU",730072,0
3372,225,"Vatican City","VAC",1086,0
3373,168,"Southern","SOS",401207,0
3374,168,"Northern","NOS",391185,0
3375,168,"Eastern","EAS",569987,0
3376,68,"Western","WEF",201065,0
3377,68,"Eastern","EAF",6071,0
3378,75,"Western","WEG",531096,0
3379,75,"Eastern","EAG",475524,0
3380,75,"Central","CEG",477995,0
3381,75,"Northern","NOG",614329,0
3382,174,"Western","WES",8000,0
3383,174,"Central","CES",1913,0
3384,119,"Western","WEM",69215,0
3385,119,"Northern","NOM",60361,0
3386,101,"Western","WEK",414901,0
3387,101,"Eastern","EAK",393695,0
3388,101,"Central","CEK",545656,0
3389,215,"Western","WEZ",152399,0
3390,215,"Eastern","EAZ",180031,0
3391,215,"Southern","SOZ",429032,0
3392,215,"Central","CEZ",353039,0
3393,215,"Northern","NOZ",272370,0
3394,134,"North Province","NPC",58688,0
3395,134,"South Province","SPC",213760,0
3396,177,"Sejong","SEJ",122263,0
3397,61,"Berkshire","Berks",896000,0
