game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
67,153,194,193,2238,"2019-4-14",1400,0,1,0,9,1,7,5,11,2,0,21744,1138,0,1138,1313
68,153,187,196,2264,"2019-4-14",1405,0,1,0,9,7,12,10,14,0,0,21888,30166,21584,34454,35200
69,153,198,190,2287,"2019-4-14",1415,0,1,0,9,3,1,9,4,1,1,1890,39514,33516,1890,39514
70,153,194,197,2270,"2019-4-15",1800,0,1,0,15,3,4,11,14,0,0,35198,30072,0,39832,920
71,153,187,189,2204,"2019-4-16",1305,0,1,0,10,4,5,11,10,1,0,21584,2007,0,34732,27046
72,153,195,196,2232,"2019-4-16",1305,0,1,0,9,5,6,13,7,2,0,31458,31239,1698,36536,31458
73,153,198,191,2237,"2019-4-15",1845,0,1,0,9,8,2,16,5,1,1,34413,33732,0,34413,33732
74,153,192,193,2191,"2019-4-15",1900,0,1,0,9,2,4,4,8,0,0,21020,20528,451,20528,21020
75,153,188,190,2221,"2019-4-15",1905,0,1,0,9,1,3,7,5,3,0,21522,39796,34687,39796,33529
76,153,194,197,2250,"2019-4-16",1800,0,1,0,10,5,3,9,6,0,0,21936,20201,35709,35477,1014
77,153,195,196,2243,"2019-4-16",1905,0,1,0,9,4,6,9,8,0,0,22589,36546,0,27010,40312
78,153,187,189,2208,"2019-4-16",1905,0,1,0,9,1,4,4,7,0,0,21432,21242,21584,21242,21432
79,153,198,191,2252,"2019-4-16",1845,0,1,0,9,8,0,8,5,0,1,36734,39513,34497,36734,39513
80,153,192,193,2185,"2019-4-16",1900,0,1,0,9,2,5,10,10,2,1,37437,1423,21777,1423,37437
81,153,188,190,2264,"2019-4-17",1305,0,1,0,9,8,4,12,7,0,0,32575,1296,33516,38856,1296
82,153,192,193,2222,"2019-4-17",1030,0,1,0,9,5,3,10,8,1,1,669,21850,27997,669,21850
83,153,194,197,2223,"2019-4-17",1030,0,1,0,9,0,1,4,6,0,0,24705,38676,0,31646,1836
84,153,188,190,2201,"2019-4-17",1905,0,1,0,9,1,3,5,3,0,0,33230,34213,39733,34213,33230
85,153,198,191,2289,"2019-4-17",1200,0,1,0,9,7,3,8,9,0,0,408,21585,0,408,21585
86,153,187,189,2204,"2019-4-17",1835,0,1,0,9,2,8,7,13,0,0,21413,24516,0,24516,21413
87,153,195,196,2240,"2019-4-17",1835,0,1,0,11,1,2,10,11,2,0,36222,36546,0,21467,39040
88,153,191,192,2219,"2019-4-18",1800,0,1,0,9,3,4,8,6,0,0,36348,34242,25773,34242,36348
89,153,196,187,2181,"2019-4-18",1805,0,1,0,9,5,7,9,11,2,0,39015,1539,30166,1539,1265
90,153,197,198,2218,"2019-4-18",1830,0,1,0,9,2,7,3,10,1,1,34488,38229,0,38229,34488
91,153,189,188,2218,"2019-4-18",1835,0,1,0,9,6,5,8,16,0,1,1230,1773,39733,27272,21711
92,153,190,194,2246,"2019-4-18",1835,0,1,0,9,5,4,9,7,1,1,21400,21817,20201,34811,1633
93,153,193,195,2235,"2019-4-18",1835,0,1,0,9,1,3,6,5,0,0,43334,27607,27997,27607,24592
94,153,191,192,2226,"2019-4-19",1800,0,1,0,9,3,5,5,9,2,1,39238,20752,33062,24710,21225
95,153,196,187,2261,"2019-4-19",1805,0,1,0,9,8,2,11,7,0,0,35200,34454,34404,35200,34454
96,153,189,188,2249,"2019-4-19",1835,0,1,0,9,3,2,9,5,0,0,34687,87,0,1126,35451
97,153,193,195,2216,"2019-4-19",1835,0,1,0,9,6,8,9,13,1,1,27433,35803,21040,34291,1138
98,153,197,198,2234,"2019-4-19",1900,0,1,0,11,5,4,15,9,1,0,21717,38676,21098,39514,21218
99,153,190,194,2198,"2019-4-19",1905,0,1,0,9,0,1,2,5,0,1,1890,920,33516,920,1890
100,153,191,192,2212,"2019-4-20",1300,0,1,0,9,2,1,8,8,0,0,33971,27573,21777,33971,34413
101,153,197,198,2238,"2019-4-20",1300,0,1,0,9,2,8,7,6,0,0,39832,33732,0,33732,39832
102,153,196,187,2255,"2019-4-20",1335,0,1,0,9,6,4,7,8,0,1,27046,36536,21584,27046,36536
103,153,193,195,2259,"2019-4-20",1405,0,1,0,9,1,4,12,9,0,0,20528,31458,27997,31458,20528
104,153,190,194,2265,"2019-4-20",1805,0,1,0,13,7,5,17,12,0,2,33772,33391,0,18563,39796
105,153,189,188,2220,"2019-4-20",1835,0,1,0,9,9,6,11,12,1,0,21522,34732,0,33529,34732
106,153,191,188,2193,"2019-4-22",1800,0,1,0,9,6,10,13,14,1,0,1696,1296,0,1296,36734
107,153,196,195,2206,"2019-4-22",1805,0,1,0,9,3,5,7,8,2,0,39015,40312,20840,40312,27010
108,153,197,194,2209,"2019-4-22",1830,0,1,0,9,3,4,10,10,1,0,30072,20948,39701,1014,35477
109,153,189,192,2269,"2019-4-22",1835,0,1,0,9,6,1,11,10,2,0,21020,21242,0,21020,21242
110,153,190,198,2263,"2019-4-22",1835,0,1,0,9,5,8,10,11,0,0,24270,21529,33516,21529,34213
111,153,193,187,2276,"2019-4-22",1835,0,1,0,9,4,8,7,14,0,1,1423,21432,0,21432,1423
112,153,191,188,2228,"2019-4-23",1800,0,1,0,9,12,6,14,12,1,0,21522,408,30513,33230,408
113,153,196,195,2189,"2019-4-23",1805,0,1,0,9,7,6,8,10,1,1,31507,35090,1698,39040,21467
114,153,197,194,2201,"2019-4-23",1830,0,1,0,9,8,9,13,12,1,1,38676,20201,0,1836,31646
115,153,189,192,2251,"2019-4-23",1835,0,1,0,9,10,6,19,16,1,2,35823,36146,21777,37437,24516
116,153,190,198,2271,"2019-4-23",1835,0,1,0,9,6,4,6,7,2,0,21780,32279,21717,21585,32575
117,153,193,187,2225,"2019-4-23",1835,0,1,0,9,6,2,8,4,0,1,21888,669,0,1539,669
118,153,190,198,2271,"2019-4-24",1035,0,1,0,11,2,0,8,4,0,0,21717,37233,0,38229,1633
119,153,197,194,2207,"2019-4-24",1200,0,1,0,12,7,8,13,12,0,0,38467,33656,0,34811,34488
120,153,196,195,2232,"2019-4-24",1205,0,1,0,12,9,10,15,15,2,0,34454,31507,0,34291,20555
121,153,191,188,2230,"2019-4-24",1800,0,1,0,9,2,4,6,10,1,2,785,1230,25773,27272,36348
122,153,189,192,2259,"2019-4-24",1835,0,1,0,9,4,5,5,7,0,0,1773,20752,39677,34242,21711
123,153,193,187,2211,"2019-4-24",1835,0,1,0,9,4,0,11,3,0,0,21413,24592,0,21413,24592
124,153,195,193,2201,"2019-4-25",1835,0,1,0,9,9,6,13,6,0,0,33597,35803,27997,33597,35803
125,153,187,191,2229,"2019-4-25",1835,0,1,0,9,1,2,4,5,0,0,35183,39238,21584,21225,35200
126,153,198,189,2235,"2019-4-25",1845,0,1,0,9,2,5,9,7,1,1,21098,39311,37441,35451,39514
127,153,188,197,2259,"2019-4-25",1905,0,1,0,9,0,13,4,17,2,1,1126,21218,0,21218,1126
128,153,194,190,2272,"2019-4-26",1800,0,1,0,9,3,6,10,14,1,1,21744,1890,36141,1890,920
129,153,192,196,2181,"2019-4-26",1900,0,1,0,9,4,7,9,8,0,0,24710,36536,21777,36536,24710
130,153,195,193,2275,"2019-4-27",1305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,153,187,191,2220,"2019-4-26",1905,0,1,0,9,3,5,8,5,1,0,40253,27573,21584,34413,27046
132,153,188,197,2226,"2019-4-26",1905,0,1,0,9,12,2,15,5,0,1,39832,33529,0,39832,33529
133,153,198,189,2240,"2019-4-26",1910,0,1,0,10,4,5,10,10,1,0,21717,36146,0,34732,33732
134,153,187,191,0,"2019-4-27",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,153,194,190,0,"2019-4-27",1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,153,188,197,0,"2019-4-27",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,153,198,189,0,"2019-4-27",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,153,195,193,0,"2019-4-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,153,192,196,0,"2019-4-27",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,153,192,196,0,"2019-4-28",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,153,188,197,0,"2019-4-28",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,153,195,193,0,"2019-4-28",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,153,194,190,0,"2019-4-28",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,153,187,191,0,"2019-4-28",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,153,198,189,0,"2019-4-28",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,153,194,196,0,"2019-4-29",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,153,195,190,0,"2019-4-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,153,187,193,0,"2019-4-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,153,198,197,0,"2019-4-29",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,153,192,189,0,"2019-4-29",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,153,188,191,0,"2019-4-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,153,195,190,0,"2019-4-30",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,153,194,196,0,"2019-4-30",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,153,187,193,0,"2019-4-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,153,198,197,0,"2019-4-30",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,153,192,189,0,"2019-4-30",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,153,188,191,0,"2019-4-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,153,194,196,0,"2019-5-1",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,153,192,189,0,"2019-5-1",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,153,188,191,0,"2019-5-1",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,153,195,190,0,"2019-5-1",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,153,198,197,0,"2019-5-1",1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,153,187,193,0,"2019-5-1",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,153,191,187,0,"2019-5-2",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,153,196,195,0,"2019-5-2",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,153,197,192,0,"2019-5-2",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,153,189,188,0,"2019-5-2",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,153,190,194,0,"2019-5-2",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,153,193,198,0,"2019-5-2",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,153,191,187,0,"2019-5-3",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,153,196,195,0,"2019-5-3",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,153,189,188,0,"2019-5-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,153,193,198,0,"2019-5-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,153,197,192,0,"2019-5-3",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,153,190,194,0,"2019-5-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,153,191,187,0,"2019-5-4",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,153,197,192,0,"2019-5-4",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,153,196,195,0,"2019-5-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,153,190,194,0,"2019-5-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,153,189,188,0,"2019-5-4",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,153,193,198,0,"2019-5-4",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,153,191,187,0,"2019-5-5",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,153,197,192,0,"2019-5-5",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,153,190,194,0,"2019-5-5",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,153,189,188,0,"2019-5-5",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,153,196,195,0,"2019-5-5",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,153,193,198,0,"2019-5-5",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,153,194,195,0,"2019-5-6",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,153,190,192,0,"2019-5-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,153,194,195,0,"2019-5-7",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,153,191,189,0,"2019-5-7",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,153,196,193,0,"2019-5-7",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,153,197,187,0,"2019-5-7",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,153,190,192,0,"2019-5-7",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,153,198,188,0,"2019-5-7",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,153,194,195,0,"2019-5-8",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,153,198,188,0,"2019-5-8",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,153,190,192,0,"2019-5-8",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,153,191,189,0,"2019-5-8",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,153,196,193,0,"2019-5-8",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,153,197,187,0,"2019-5-8",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,153,196,193,0,"2019-5-9",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,153,191,189,0,"2019-5-9",1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,153,198,188,0,"2019-5-9",1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,153,197,187,0,"2019-5-9",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,153,194,196,0,"2019-5-10",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,153,192,191,0,"2019-5-10",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,153,187,189,0,"2019-5-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,153,195,190,0,"2019-5-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,153,188,197,0,"2019-5-10",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,153,198,193,0,"2019-5-10",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,153,187,189,0,"2019-5-11",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,153,194,196,0,"2019-5-11",1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,153,188,197,0,"2019-5-11",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,153,198,193,0,"2019-5-11",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,153,195,190,0,"2019-5-11",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,153,192,191,0,"2019-5-11",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,153,192,191,0,"2019-5-12",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,153,188,197,0,"2019-5-12",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,153,195,190,0,"2019-5-12",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,153,194,196,0,"2019-5-12",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,153,187,189,0,"2019-5-12",1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,153,198,193,0,"2019-5-12",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,153,191,188,0,"2019-5-13",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,153,196,190,0,"2019-5-13",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,153,197,192,0,"2019-5-13",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,153,189,198,0,"2019-5-13",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,153,187,194,0,"2019-5-13",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,153,193,195,0,"2019-5-13",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,153,193,195,0,"2019-5-14",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,153,191,188,0,"2019-5-14",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,153,196,190,0,"2019-5-14",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,153,197,192,0,"2019-5-14",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,153,189,198,0,"2019-5-14",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,153,187,194,0,"2019-5-14",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,153,197,192,0,"2019-5-15",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,153,189,198,0,"2019-5-15",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,153,187,194,0,"2019-5-15",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,153,196,190,0,"2019-5-15",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,153,193,195,0,"2019-5-15",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,153,191,188,0,"2019-5-15",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,153,194,197,0,"2019-5-16",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,153,195,196,0,"2019-5-16",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,153,190,193,0,"2019-5-16",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,153,198,191,0,"2019-5-16",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,153,192,187,0,"2019-5-16",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,153,188,189,0,"2019-5-16",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,153,194,197,0,"2019-5-17",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,153,192,187,0,"2019-5-17",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,153,195,196,0,"2019-5-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,153,190,193,0,"2019-5-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,153,188,189,0,"2019-5-17",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,153,198,191,0,"2019-5-17",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,153,194,197,0,"2019-5-18",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,153,190,193,0,"2019-5-18",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,153,188,189,0,"2019-5-18",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,153,198,191,0,"2019-5-18",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,153,195,196,0,"2019-5-18",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,153,192,187,0,"2019-5-18",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,153,192,187,0,"2019-5-19",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,153,190,193,0,"2019-5-19",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,153,188,189,0,"2019-5-19",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,153,195,196,0,"2019-5-19",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,153,194,197,0,"2019-5-19",1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,153,198,191,0,"2019-5-19",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,153,195,187,0,"2019-5-20",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,153,192,191,0,"2019-5-20",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,153,188,196,0,"2019-5-20",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,153,189,194,0,"2019-5-21",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,153,195,187,0,"2019-5-21",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,153,190,198,0,"2019-5-21",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,153,193,197,0,"2019-5-21",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,153,192,191,0,"2019-5-21",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,153,188,196,0,"2019-5-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,153,188,196,0,"2019-5-22",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,153,195,187,0,"2019-5-22",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,153,189,194,0,"2019-5-22",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,153,190,198,0,"2019-5-22",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,153,193,197,0,"2019-5-22",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,153,192,191,0,"2019-5-22",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,153,192,191,0,"2019-5-23",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,153,193,197,0,"2019-5-23",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,153,189,194,0,"2019-5-23",1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,153,190,198,0,"2019-5-23",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,153,191,194,0,"2019-5-24",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,153,196,195,0,"2019-5-24",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,153,189,188,0,"2019-5-24",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,153,193,190,0,"2019-5-24",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,153,197,198,0,"2019-5-24",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,153,187,192,0,"2019-5-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,153,191,194,0,"2019-5-25",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,153,197,198,0,"2019-5-25",1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,153,196,195,0,"2019-5-25",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,153,189,188,0,"2019-5-25",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,153,187,192,0,"2019-5-25",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,153,193,190,0,"2019-5-25",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,153,191,194,0,"2019-5-26",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,153,189,188,0,"2019-5-26",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,153,196,195,0,"2019-5-26",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,153,197,198,0,"2019-5-26",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,153,187,192,0,"2019-5-26",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,153,193,190,0,"2019-5-26",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,153,197,198,0,"2019-5-27",1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,153,191,194,0,"2019-5-27",1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,153,187,192,0,"2019-5-27",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,153,193,190,0,"2019-5-27",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,153,196,195,0,"2019-5-27",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,153,189,188,0,"2019-5-27",1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,153,197,189,0,"2019-5-28",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,153,195,193,0,"2019-5-28",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,153,190,187,0,"2019-5-28",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,153,198,196,0,"2019-5-28",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,153,192,194,0,"2019-5-28",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,153,188,191,0,"2019-5-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,153,197,189,0,"2019-5-29",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,153,195,193,0,"2019-5-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,153,190,187,0,"2019-5-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,153,198,196,0,"2019-5-29",1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,153,192,194,0,"2019-5-29",1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,153,188,191,0,"2019-5-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,153,197,189,0,"2019-5-30",1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,153,188,191,0,"2019-5-30",1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,153,195,193,0,"2019-5-30",1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,153,190,187,0,"2019-5-30",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,151,176,161,2686,"2019-4-4",1405,0,1,0,9,1,7,6,10,1,1,20515,37855,32475,37855,20515
326,151,167,159,2582,"2019-4-4",1405,0,1,0,9,8,10,9,14,0,0,25995,484,29725,484,32774
327,151,170,169,2559,"2019-4-4",1605,0,1,0,11,2,0,11,5,1,0,22502,32432,32723,37779,39620
328,151,157,168,2542,"2019-4-4",1805,0,1,0,10,9,10,12,15,0,1,28646,458,0,34811,30335
329,151,163,164,2581,"2019-4-4",1904,0,1,0,7,7,1,9,6,0,0,37604,1122,0,37604,1122
330,151,166,165,2627,"2019-4-4",1905,0,1,0,10,6,4,12,12,0,0,32834,31124,1124,40125,1256
331,151,158,160,2554,"2019-4-4",1905,0,1,0,9,3,10,8,12,0,0,35961,36171,0,36171,25762
