player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
9051,150,0,0,9,1968,1968,0,1,7
9051,150,0,1,9,1978,1978,0,1,7
9051,150,0,0,9,1979,1979,0,1,7
9051,150,0,0,9,1980,1980,0,1,7
9061,150,0,0,9,1970,1970,0,1,7
9069,150,0,0,9,1947,1947,0,1,7
9070,150,0,0,9,1935,1935,0,1,7
9070,150,0,0,9,1938,1938,0,1,7
9070,150,0,0,9,1939,1939,0,1,7
9070,150,0,0,9,1940,1940,0,1,7
9070,150,0,0,9,1942,1942,0,1,7
9070,150,0,0,9,1943,1943,0,1,7
9070,150,0,0,9,1944,1944,0,1,7
9070,150,0,0,9,1945,1945,0,1,7
9076,150,0,1,7,1995,1995,2,1,11
9076,150,0,1,7,1996,1996,2,1,11
9076,150,0,1,7,1997,1997,2,1,11
9076,150,0,1,7,1998,1998,2,1,11
9076,150,0,1,9,1997,1997,0,1,7
9076,150,0,1,9,2001,2001,0,1,7
9086,150,0,0,7,1969,1969,4,1,11
9086,150,0,0,7,1970,1970,4,1,11
9086,150,0,0,7,1971,1971,4,1,11
9086,150,0,0,9,1968,1968,0,1,7
9086,150,0,0,9,1969,1969,0,1,7
9086,150,0,0,9,1970,1970,0,1,7
9086,150,0,1,9,1973,1973,0,1,7
9088,150,0,1,9,1944,1944,0,1,7
9088,150,0,1,9,1945,1945,0,1,7
9100,150,0,1,11,1989,1989,5,1,11
9100,150,0,1,11,1991,1991,5,1,11
9100,150,0,1,9,1989,1989,0,1,7
9100,150,0,1,9,1991,1991,0,1,7
9115,150,0,1,9,1996,1996,0,1,7
9129,150,0,0,4,1995,1995,0,1,11
9129,150,0,1,4,1999,1999,0,1,11
9129,150,0,1,4,2000,2000,0,1,11
9129,150,0,1,4,2001,2001,0,1,11
9129,150,0,0,15,2001,2001,0,1,11
9129,150,0,1,4,2002,2002,0,1,11
9129,150,0,0,9,1990,1990,0,1,7
9129,150,0,0,9,1993,1993,0,1,7
9129,150,0,0,9,1994,1994,0,1,7
9129,150,0,0,9,1995,1995,0,1,7
9129,150,0,0,9,1997,1997,0,1,7
9129,150,0,1,9,1999,1999,0,1,7
9129,150,0,1,9,2000,2000,0,1,7
9129,150,0,1,9,2001,2001,0,1,7
9129,150,0,1,9,2002,2002,0,1,7
9129,150,0,1,9,2004,2004,0,1,7
9148,150,0,0,5,1913,1913,0,1,11
9148,150,0,0,5,1924,1924,0,1,11
9177,150,0,1,9,1997,1997,0,1,7
9185,150,0,1,5,1999,1999,0,1,11
9185,150,0,1,11,1999,1999,5,1,11
9185,150,0,1,11,2000,2000,5,1,11
9185,150,0,1,9,1996,1996,0,1,7
9185,150,0,1,9,1997,1997,0,1,7
9185,150,0,1,9,1998,1998,0,1,7
9185,150,0,1,9,2000,2000,0,1,7
9185,150,0,1,9,2001,2001,0,1,7
9185,150,0,1,9,2008,2008,0,1,7
9185,150,0,1,9,2011,2011,0,1,7
9185,150,0,1,9,2012,2012,0,1,7
9189,150,0,1,9,1969,1969,0,1,7
9200,150,0,1,13,1992,1992,0,1,11
9200,150,0,0,9,1988,1988,0,1,7
9200,150,0,0,9,1989,1989,0,1,7
9200,150,0,0,9,1990,1990,0,1,7
9200,150,0,1,9,1992,1992,0,1,7
9200,150,0,1,9,1994,1994,0,1,7
9231,150,0,1,4,1976,1976,0,1,11
9231,150,0,1,9,1975,1975,0,1,7
9231,150,0,1,9,1976,1976,0,1,7
9237,150,0,0,9,1977,1977,0,1,7
9237,150,0,1,9,1982,1982,0,1,7
9239,150,0,1,9,1955,1955,0,1,7
9239,150,0,1,9,1959,1959,0,1,7
9248,150,0,0,13,2000,2000,0,1,11
9248,150,0,0,9,2000,2000,0,1,7
9251,150,0,1,9,1950,1950,0,1,7
9251,150,0,1,9,1951,1951,0,1,7
9254,150,0,0,9,1949,1949,0,1,7
9254,150,0,0,9,1952,1952,0,1,7
9255,150,0,1,9,1999,1999,0,1,7
9273,150,0,1,7,1973,1973,3,1,11
9277,150,0,1,9,1991,1991,0,1,7
9279,150,0,0,9,1968,1968,0,1,7
9289,150,0,0,9,1986,1986,0,1,7
9291,150,0,0,9,1943,1943,0,1,7
9305,150,0,1,9,1937,1937,0,1,7
9305,150,0,1,9,1939,1939,0,1,7
9305,150,0,1,9,1940,1940,0,1,7
9308,150,0,1,6,1990,1990,0,1,11
9308,150,0,1,11,1993,1993,8,1,11
9308,150,0,0,11,1997,1997,8,1,11
9308,150,0,1,9,1993,1993,0,1,7
9308,150,0,1,9,1994,1994,0,1,7
9308,150,0,0,9,1997,1997,0,1,7
9313,150,0,0,7,1962,1962,1,1,11
9313,150,0,0,7,1963,1963,1,1,11
9313,150,0,0,7,1964,1964,1,1,11
9313,150,0,0,7,1965,1965,1,1,11
9313,150,0,0,7,1966,1966,1,1,11
9313,150,0,0,7,1967,1967,1,1,11
9313,150,0,0,7,1968,1968,1,1,11
9313,150,0,0,7,1969,1969,1,1,11
9313,150,0,0,7,1970,1970,1,1,11
9313,150,0,0,7,1971,1971,1,1,11
9313,150,0,0,7,1972,1972,1,1,11
9313,150,0,0,7,1973,1973,1,1,11
9313,150,0,0,7,1974,1974,1,1,11
9313,150,0,0,7,1975,1975,1,1,11
9313,150,0,1,7,1976,1976,1,1,11
9313,150,0,1,7,1977,1977,1,1,11
9313,150,0,0,9,1962,1962,0,1,7
9313,150,0,0,9,1966,1966,0,1,7
9313,150,0,0,9,1975,1975,0,1,7
9332,150,0,0,7,1957,1957,9,1,11
9332,150,0,0,7,1958,1958,9,1,11
9332,150,0,0,7,1959,1959,8,1,11
9332,150,0,0,7,1961,1961,8,1,11
9332,150,0,0,7,1962,1962,8,1,11
9332,150,0,0,7,1963,1963,8,1,11
9332,150,0,0,7,1964,1964,8,1,11
9332,150,0,0,7,1965,1965,8,1,11
9332,150,0,0,7,1966,1966,8,1,11
9332,150,0,0,7,1967,1967,8,1,11
9332,150,0,0,9,1955,1955,0,1,7
9332,150,0,0,9,1956,1956,0,1,7
9332,150,0,0,9,1957,1957,0,1,7
9332,150,0,0,9,1958,1958,0,1,7
9332,150,0,0,9,1959,1959,0,1,7
9332,150,0,0,9,1960,1960,0,1,7
9332,150,0,0,9,1961,1961,0,1,7
9332,150,0,0,9,1962,1962,0,1,7
9332,150,0,0,9,1963,1963,0,1,7
9332,150,0,0,9,1964,1964,0,1,7
9332,150,0,0,9,1965,1965,0,1,7
9332,150,0,0,9,1966,1966,0,1,7
9332,150,0,0,9,1967,1967,0,1,7
9332,150,0,0,9,1971,1971,0,1,7
9332,150,0,0,9,1974,1974,0,1,7
9364,150,0,1,6,1992,1992,0,1,11
9364,150,0,1,11,1995,1995,3,1,11
9368,150,0,1,9,1961,1961,0,1,7
9381,150,0,1,9,1949,1949,0,1,7
9401,150,0,0,9,1954,1954,0,1,7
9425,150,0,0,9,1947,1947,0,1,7
9425,150,0,0,9,1948,1948,0,1,7
