year,team_id,game_id,league_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,ir,irs,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,fip,qsp,winp,rsg,svp,bsvp,irsp,gfp,era,pig,ws,whip,gbfbp,kbb,babip,wpa,ra9war
0,0,0,0,0,0,69149,17456,75573,20975,16781,10749,0,6424,7993,7033,0,0,0,0,1948,0,0,0,474,0,0,0,0,0,1398,0,0,0,0,0,0,0,0,0,0,0,0,0,276,115,0,0,0,11.9641,0.2427,0.3071,0.3033,0.6104,8.6520,5.5420,0.7208,3.3121,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6261,0.0000,0.0000,1.3293,0.0000,1.6733,0.2699,0.0000,''
0,0,0,0,0,0,81370,20277,88541,26479,20539,11571,0,7171,10027,8995,0,0,0,0,2268,0,0,0,513,0,0,0,0,0,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,398,124,0,0,0,12.2992,0.2524,0.3130,0.3254,0.6384,9.1163,5.1358,0.8788,3.1829,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9925,0.0000,0.0000,1.3666,0.0000,1.6136,0.2737,0.0000,''
0,0,0,0,0,0,69108,17422,75257,20676,16842,10929,0,6149,7894,6947,0,0,0,0,1942,0,0,0,480,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,0,0,0,234,130,0,0,0,11.8769,0.2437,0.3055,0.2992,0.6047,8.7004,5.6458,0.6602,3.1765,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5887,0.0000,0.0000,1.3197,0.0000,1.7774,0.2735,0.0000,''
0,0,0,0,0,0,80725,20181,88190,26716,20182,11777,0,7465,10317,9302,0,0,0,0,2264,0,0,0,522,0,0,0,0,0,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,360,108,0,0,0,12.3296,0.2500,0.3135,0.3310,0.6444,9.0004,5.2521,0.9713,3.3291,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1484,0.0000,0.0000,1.3700,0.0000,1.5776,0.2696,0.0000,''
0,0,0,0,0,0,69015,17473,75388,20868,16596,10674,0,6373,7899,6969,0,0,0,0,1942,0,0,0,455,0,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,267,149,0,0,0,11.8309,0.2405,0.3047,0.3024,0.6070,8.5483,5.4980,0.7335,3.2826,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5896,0.0000,0.0000,1.3145,0.0000,1.6749,0.2666,0.0000,''
0,0,0,0,0,0,80828,20197,88495,27107,20237,13058,0,7667,10449,9369,0,0,0,0,2268,0,0,0,524,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,355,123,0,0,0,12.4343,0.2504,0.3153,0.3354,0.6507,9.0178,5.8188,1.0204,3.4165,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1749,0.0000,0.0000,1.3816,0.0000,1.7031,0.2741,0.0000,''
0,0,0,0,0,0,69044,17467,75604,21212,16643,11648,0,6560,8096,7211,0,0,0,0,1938,0,0,0,480,0,0,0,0,0,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,224,113,0,0,0,11.9555,0.2410,0.3069,0.3072,0.6141,8.5754,6.0017,0.7847,3.3801,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7155,0.0000,0.0000,1.3284,0.0000,1.7756,0.2706,0.0000,''
0,0,0,0,0,0,81193,20191,89005,28522,20620,13442,0,7812,11112,9998,0,0,0,0,2268,0,0,0,475,0,0,0,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,372,114,0,0,0,12.6734,0.2540,0.3194,0.3513,0.6707,9.1912,5.9917,1.1741,3.4821,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.4565,0.0000,0.0000,1.4082,0.0000,1.7207,0.2762,0.0000,''
0,0,0,0,0,0,69403,17376,75980,22747,17275,11657,0,6577,8771,7876,0,0,0,0,1942,0,0,0,496,0,0,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,189,98,0,0,0,12.3543,0.2489,0.3139,0.3278,0.6417,8.9477,6.0378,0.9448,3.4066,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0794,0.0000,0.0000,1.3727,0.0000,1.7724,0.2763,0.0000,''
0,0,0,0,0,0,80516,20183,87707,25670,19967,12323,0,7191,9858,8893,0,0,0,0,2262,0,0,0,569,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,0,0,0,0,0,352,139,0,0,0,12.1103,0.2480,0.3096,0.3188,0.6285,8.9037,5.4951,0.8477,3.2066,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9656,0.0000,0.0000,1.3456,0.0000,1.7137,0.2725,0.0000,''
0,0,0,0,0,0,68708,17477,74501,20114,16277,11032,0,5793,7522,6695,0,0,0,0,1938,0,0,0,480,0,0,0,0,0,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,270,153,0,0,0,11.3652,0.2369,0.2962,0.2927,0.5890,8.3820,5.6811,0.6586,2.9832,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4477,0.0000,0.0000,1.2628,0.0000,1.9044,0.2659,0.0000,''
0,0,0,0,0,0,80609,20177,87886,25232,20078,12296,0,7277,9732,8707,0,0,0,0,2266,0,0,0,582,0,0,0,0,0,1718,0,0,0,0,0,0,0,0,0,0,0,0,0,265,145,0,0,0,12.2018,0.2491,0.3113,0.3130,0.6243,8.9558,5.4847,0.7663,3.2459,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8838,0.0000,0.0000,1.3558,0.0000,1.6897,0.2757,0.0000,''
0,0,0,0,0,0,68805,17530,75056,20310,16215,11354,0,6251,7673,6806,0,0,0,0,1946,0,0,0,487,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,218,147,0,0,0,11.5342,0.2357,0.2993,0.2952,0.5945,8.3249,5.8292,0.7008,3.2093,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.4942,0.0000,0.0000,1.2816,0.0000,1.8163,0.2648,0.0000,''
0,0,0,0,0,0,80434,20178,88065,25288,19900,12689,0,7631,9746,8754,0,0,0,0,2266,0,0,0,637,0,0,0,0,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,229,144,0,0,0,12.2797,0.2474,0.3126,0.3144,0.6270,8.8760,5.6597,0.8011,3.4037,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9045,0.0000,0.0000,1.3644,0.0000,1.6628,0.2745,0.0000,''
0,0,0,0,0,0,69051,17378,75272,21480,16917,11164,0,6221,8173,7322,0,0,0,0,1944,0,0,0,476,0,0,0,0,0,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,200,116,0,0,0,11.9831,0.2450,0.3074,0.3111,0.6185,8.7612,5.7818,0.7877,3.2218,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.7920,0.0000,0.0000,1.3315,0.0000,1.7946,0.2731,0.0000,''
0,0,0,0,0,0,81326,20377,89056,26054,20195,12944,0,7730,10172,9270,0,0,0,0,2268,0,0,0,618,0,0,0,0,0,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,216,150,0,0,0,12.3338,0.2483,0.3136,0.3204,0.6339,8.9196,5.7170,0.8626,3.4141,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0943,0.0000,0.0000,1.3704,0.0000,1.6745,0.2746,0.0000,''
0,0,0,0,0,0,68515,17384,74769,20653,16363,11446,0,6254,7955,7114,0,0,0,0,1940,0,0,0,514,0,0,0,0,0,1430,0,0,0,0,0,0,0,0,0,0,0,0,0,150,122,0,0,0,11.7092,0.2388,0.3025,0.3014,0.6039,8.4714,5.9258,0.7403,3.2378,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.6830,0.0000,0.0000,1.3010,0.0000,1.8302,0.2684,0.0000,''
0,0,0,0,0,0,80981,20325,88685,25334,20006,12196,0,7704,9802,8898,0,0,0,0,2268,0,0,0,619,0,0,0,0,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,242,141,0,0,0,12.2701,0.2470,0.3125,0.3128,0.6253,8.8587,5.4004,0.7864,3.4114,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.9401,0.0000,0.0000,1.3633,0.0000,1.5831,0.2721,0.0000,''
0,0,0,0,0,0,69032,17498,75010,20324,16538,11342,0,5978,7539,6808,0,0,0,0,1944,0,0,0,490,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,177,157,0,0,0,11.5810,0.2396,0.3002,0.2944,0.5946,8.5062,5.8337,0.6491,3.0748,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.5017,0.0000,0.0000,1.2868,0.0000,1.8973,0.2707,0.0000,''
0,0,0,0,0,0,81312,20217,89318,26883,20661,12952,0,8006,10674,9706,0,0,0,0,2268,0,0,0,593,0,0,0,0,0,2074,0,0,0,0,0,0,0,0,0,0,0,0,0,209,110,0,0,0,12.7617,0.2541,0.3210,0.3306,0.6516,9.1977,5.7658,0.9233,3.5640,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3208,0.0000,0.0000,1.4180,0.0000,1.6178,0.2804,0.0000,''
0,0,0,0,0,0,81264,20279,88368,26295,20427,13358,0,7104,10190,9104,0,0,0,0,2270,0,0,0,599,0,0,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,162,110,0,0,0,12.2185,0.2514,0.3115,0.3236,0.6351,9.0657,5.9284,0.8681,3.1528,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0404,0.0000,0.0000,1.3576,0.0000,1.8803,0.2801,0.0000,''
0,0,0,0,0,0,57727,14226,63665,20370,15048,9619,0,5938,8330,7584,0,0,0,1,1594,0,0,0,366,0,0,0,0,0,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,153,39,0,0,0,13.2764,0.2607,0.3296,0.3529,0.6825,9.5198,6.0853,1.1223,3.7566,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.7979,0.0000,0.0000,1.4752,0.0000,1.6199,0.2865,0.0000,''
0,0,0,0,0,0,57751,14352,62944,19291,14695,10147,0,5193,7422,6724,0,0,0,0,1606,0,0,0,411,0,0,0,0,0,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,102,30,0,0,0,12.4716,0.2545,0.3160,0.3340,0.6500,9.2151,6.3631,0.9607,3.2565,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2166,0.0000,0.0000,1.3857,0.0000,1.9540,0.2857,0.0000,''
0,0,0,0,0,0,72708,17972,80280,25283,18791,12116,0,7572,10225,9410,0,0,0,1,2020,0,0,0,493,0,0,0,0,0,2164,0,0,0,0,0,0,0,0,0,0,0,0,0,151,90,0,0,0,13.2018,0.2584,0.3284,0.3477,0.6761,9.4100,6.0673,1.0837,3.7918,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.7122,0.0000,0.0000,1.4669,0.0000,1.6001,0.2846,0.0000,''
0,0,0,0,0,0,72337,18051,79005,23935,18184,13309,0,6668,9329,8384,0,0,0,0,2014,0,0,0,513,0,0,0,0,0,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,124,114,0,0,0,12.3909,0.2514,0.3146,0.3309,0.6454,9.0663,6.6357,0.9558,3.3246,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1802,0.0000,0.0000,1.3768,0.0000,1.9960,0.2848,0.0000,''
0,0,0,0,0,0,82723,20267,91315,30148,21922,14056,0,8592,12208,11260,0,0,0,0,2266,0,0,0,536,0,0,0,0,0,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,163,82,0,0,0,13.5504,0.2650,0.3342,0.3644,0.6986,9.7349,6.2419,1.2176,3.8155,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,5.0002,0.0000,0.0000,1.5056,0.0000,1.6359,0.2909,0.0000,''
0,0,0,0,0,0,81258,20286,88759,27058,20398,15252,0,7501,10623,9521,0,0,0,2,2268,0,0,0,580,0,0,0,0,0,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,127,119,0,0,0,12.3771,0.2510,0.3143,0.3330,0.6473,9.0494,6.7664,0.9849,3.3278,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2239,0.0000,0.0000,1.3752,0.0000,2.0333,0.2850,0.0000,''
0,0,0,0,0,0,81860,20193,89718,28683,21279,14436,0,7858,11177,10254,0,0,0,2,2264,0,0,0,568,0,0,0,0,0,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,123,98,0,0,0,12.9859,0.2599,0.3248,0.3504,0.6752,9.4837,6.4339,1.0999,3.5022,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.5700,0.0000,0.0000,1.4429,0.0000,1.8371,0.2896,0.0000,''
0,0,0,0,0,0,80948,20252,88755,26706,20190,15497,0,7807,10427,9469,0,0,0,2,2268,0,0,0,571,0,0,0,0,0,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,143,113,0,0,0,12.4415,0.2494,0.3154,0.3299,0.6454,8.9722,6.8866,0.9652,3.4693,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2079,0.0000,0.0000,1.3824,0.0000,1.9850,0.2847,0.0000,''
0,0,0,0,0,0,81786,20192,89490,28647,21210,14341,0,7704,11354,10441,0,0,0,0,2268,0,0,0,590,0,0,0,0,0,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,141,105,0,0,0,12.8876,0.2593,0.3231,0.3503,0.6734,9.4537,6.3921,1.1049,3.4338,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.6538,0.0000,0.0000,1.4320,0.0000,1.8615,0.2883,0.0000,''
0,0,0,0,0,0,92990,23237,101733,31034,23279,17552,0,8743,11943,10942,0,0,0,0,2596,0,0,0,675,0,0,0,0,0,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,161,144,0,0,0,12.4025,0.2503,0.3148,0.3337,0.6485,9.0163,6.7981,1.0012,3.3863,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2380,0.0000,0.0000,1.3781,0.0000,2.0075,0.2841,0.0000,''
0,0,0,0,0,0,81751,20070,90047,29396,21539,13913,0,8296,11853,10834,0,0,0,2,2265,0,0,0,570,0,0,0,0,0,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,108,100,0,0,0,13.3785,0.2635,0.3313,0.3596,0.6909,9.6584,6.2388,1.1744,3.7201,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.8581,0.0000,0.0000,1.4865,0.0000,1.6771,0.2901,0.0000,''
0,0,0,0,0,0,93172,23128,102767,32515,23788,17206,0,9595,12838,11724,0,0,0,0,2591,0,0,0,647,0,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,0,0,128,93,0,0,0,12.9906,0.2553,0.3248,0.3490,0.6738,9.2568,6.6955,1.1320,3.7338,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.5623,0.0000,0.0000,1.4434,0.0000,1.7932,0.2858,0.0000,''
0,0,0,0,0,0,82045,20141,90435,29710,21622,14033,0,8390,11950,10992,0,0,0,0,2265,0,0,0,551,0,0,0,0,0,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,107,92,0,0,0,13.4109,0.2635,0.3319,0.3621,0.6940,9.6618,6.2706,1.2047,3.7491,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.9118,0.0000,0.0000,1.4901,0.0000,1.6726,0.2898,0.0000,''
0,0,0,0,0,0,92934,23103,102781,32615,23624,17323,0,9847,13021,11884,0,0,0,1,2593,0,0,0,627,0,0,0,0,0,2997,0,0,0,0,0,0,0,0,0,0,0,0,0,127,112,0,0,0,13.0388,0.2542,0.3257,0.3509,0.6766,9.2028,6.7482,1.1675,3.8359,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.6295,0.0000,0.0000,1.4488,0.0000,1.7592,0.2841,0.0000,''
0,0,0,0,0,0,81481,20213,88750,28291,20842,14474,0,7269,11013,10047,0,0,0,0,2266,0,0,0,589,0,0,0,0,0,2483,0,0,0,0,0,0,0,0,0,0,0,0,0,103,91,0,0,0,12.5166,0.2558,0.3167,0.3472,0.6640,9.2801,6.4447,1.1056,3.2366,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.4735,0.0000,0.0000,1.3907,0.0000,1.9912,0.2845,0.0000,''
0,0,0,0,0,0,92260,23074,100797,31962,23037,17930,0,8537,12186,11168,0,0,0,1,2592,0,0,0,621,0,0,0,0,0,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,96,138,0,0,0,12.3152,0.2497,0.3132,0.3464,0.6597,8.9854,6.9935,1.1604,3.3298,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3560,0.0000,0.0000,1.3684,0.0000,2.1003,0.2812,0.0000,''
0,0,0,0,0,0,81084,20164,88374,27963,20592,14020,0,7290,10862,9988,0,0,0,0,2264,0,0,0,558,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,115,122,0,0,0,12.4449,0.2540,0.3155,0.3449,0.6604,9.1910,6.2577,1.0967,3.2538,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.4580,0.0000,0.0000,1.3828,0.0000,1.9232,0.2807,0.0000,''
0,0,0,0,0,0,91995,23105,100951,30486,22680,17374,0,8956,11546,10539,0,0,0,0,2588,0,0,0,666,0,0,0,0,0,2602,0,0,0,0,0,0,0,0,0,0,0,0,0,99,153,0,0,0,12.3230,0.2465,0.3134,0.3314,0.6448,8.8345,6.7676,1.0135,3.4886,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1052,0.0000,0.0000,1.3692,0.0000,1.9399,0.2788,0.0000,''
0,0,0,0,0,0,81580,20225,88691,28405,20905,13735,0,7111,11061,10167,0,0,0,0,2270,0,0,0,537,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,110,109,0,0,0,12.4669,0.2563,0.3159,0.3482,0.6641,9.3026,6.1120,1.1125,3.1644,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.5243,0.0000,0.0000,1.3852,0.0000,1.9315,0.2817,0.0000,''
0,0,0,0,0,0,92483,23110,101261,31273,23152,17066,0,8778,11917,10986,0,0,0,1,2590,0,0,0,661,0,0,0,0,0,2707,0,0,0,0,0,0,0,0,0,0,0,0,0,99,150,0,0,0,12.4347,0.2503,0.3153,0.3381,0.6535,9.0162,6.6461,1.0542,3.4185,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2783,0.0000,0.0000,1.3816,0.0000,1.9442,0.2812,0.0000,''
0,0,0,0,0,0,81895,20248,89415,28924,21151,14505,0,7520,11316,10416,0,0,0,0,2266,0,0,0,533,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,79,115,0,0,0,12.7439,0.2583,0.3207,0.3532,0.6738,9.4014,6.4473,1.1517,3.3426,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.6298,0.0000,0.0000,1.4160,0.0000,1.9289,0.2864,0.0000,''
0,0,0,0,0,0,92809,23146,101511,31951,23371,17323,0,8702,12060,11067,0,0,0,0,2590,0,0,0,697,0,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,71,136,0,0,0,12.4711,0.2518,0.3160,0.3443,0.6602,9.0875,6.7358,1.1121,3.3837,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3032,0.0000,0.0000,1.3857,0.0000,1.9907,0.2824,0.0000,''
0,0,0,0,0,0,81251,20180,88019,27914,20711,13814,0,6768,10616,9755,0,0,0,0,2268,0,0,0,588,0,0,0,0,0,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,85,113,0,0,0,12.2553,0.2549,0.3122,0.3436,0.6557,9.2368,6.1609,1.0708,3.0184,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3506,0.0000,0.0000,1.3617,0.0000,2.0411,0.2815,0.0000,''
0,0,0,0,0,0,92437,23052,100876,31128,23280,16830,0,8439,11709,10807,0,0,0,1,2594,0,0,0,666,0,0,0,0,0,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,104,148,0,0,0,12.3836,0.2518,0.3144,0.3367,0.6512,9.0889,6.5707,1.0213,3.2947,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2192,0.0000,0.0000,1.3760,0.0000,1.9943,0.2831,0.0000,''
0,0,0,0,0,0,81690,20121,88818,28881,21327,14397,0,7128,11041,10188,0,0,0,0,2268,0,0,0,583,0,0,0,0,0,2518,0,0,0,0,0,0,0,0,0,0,0,0,0,66,124,0,0,0,12.7277,0.2611,0.3204,0.3535,0.6739,9.5394,6.4397,1.1263,3.1883,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.5570,0.0000,0.0000,1.4142,0.0000,2.0198,0.2904,0.0000,''
0,0,0,0,0,0,93157,23137,101876,32350,23746,17258,0,8719,12558,11534,0,0,0,0,2590,0,0,0,618,0,0,0,0,0,2868,0,0,0,0,0,0,0,0,0,0,0,0,0,78,136,0,0,0,12.6285,0.2549,0.3187,0.3473,0.6659,9.2369,6.7131,1.1156,3.3916,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.4866,0.0000,0.0000,1.4032,0.0000,1.9794,0.2859,0.0000,''
0,0,0,0,0,0,81582,20178,89021,27815,21047,14890,0,7439,10934,10099,0,0,0,1,2268,0,0,0,554,0,0,0,0,0,2256,0,0,0,0,0,0,0,0,0,0,0,0,0,64,115,0,0,0,12.7054,0.2580,0.3200,0.3409,0.6609,9.3874,6.6413,1.0062,3.3180,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.5044,0.0000,0.0000,1.4117,0.0000,2.0016,0.2916,0.0000,''
0,0,0,0,0,0,93672,23247,102312,32033,23930,17299,0,8640,12388,11430,0,0,0,1,2594,0,0,0,644,0,0,0,0,0,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,48,128,0,0,0,12.6092,0.2555,0.3183,0.3420,0.6603,9.2643,6.6972,1.0457,3.3449,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.4250,0.0000,0.0000,1.4010,0.0000,2.0022,0.2882,0.0000,''
0,0,0,0,0,0,81324,20222,88794,27395,20657,14925,0,7470,10609,9767,0,0,0,1,2268,0,0,0,576,0,0,0,0,0,2246,0,0,0,0,0,0,0,0,0,0,0,0,0,75,128,0,0,0,12.5180,0.2540,0.3168,0.3369,0.6536,9.1934,6.6424,0.9996,3.3245,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.3468,0.0000,0.0000,1.3909,0.0000,1.9980,0.2870,0.0000,''
0,0,0,0,0,0,92721,23135,101588,31211,23315,17959,0,8867,11976,11023,0,0,0,1,2588,0,0,0,608,0,0,0,0,0,2632,0,0,0,0,0,0,0,0,0,0,0,0,0,61,143,0,0,0,12.5193,0.2515,0.3168,0.3366,0.6534,9.0699,6.9863,1.0239,3.4494,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.2881,0.0000,0.0000,1.3910,0.0000,2.0254,0.2867,0.0000,''
0,0,0,0,0,0,81238,20173,88830,28200,20718,15386,0,7592,10793,9978,0,0,0,1,2270,0,0,0,557,0,0,0,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,76,123,0,0,0,12.6300,0.2550,0.3187,0.3471,0.6658,9.2430,6.8642,1.1127,3.3870,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.4515,0.0000,0.0000,1.4033,0.0000,2.0266,0.2876,0.0000,''
0,0,0,0,0,0,92102,23098,101130,30450,22806,18205,0,9028,11626,10753,0,0,0,2,2590,0,0,0,645,0,0,0,0,0,2548,0,0,0,0,0,0,0,0,0,0,0,0,0,76,150,0,0,0,12.4036,0.2476,0.3148,0.3306,0.6454,8.8860,7.0933,0.9928,3.5176,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1897,0.0000,0.0000,1.3782,0.0000,2.0165,0.2839,0.0000,''
0,0,0,0,0,0,80597,20217,87867,26600,19946,15350,0,7270,10027,9295,0,0,0,0,2268,0,0,0,568,0,0,0,0,0,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,93,127,0,0,0,12.1157,0.2475,0.3097,0.3300,0.6398,8.8794,6.8334,0.9874,3.2364,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.1379,0.0000,0.0000,1.3462,0.0000,2.1114,0.2813,0.0000,''
0,0,0,0,0,0,91873,23088,100381,29793,22608,18956,0,8508,11281,10300,0,0,0,1,2592,0,0,0,636,0,0,0,0,0,2395,0,0,0,0,0,0,0,0,0,0,0,0,0,72,202,0,0,0,12.1292,0.2461,0.3100,0.3243,0.6343,8.8128,7.3892,0.9336,3.3165,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0150,0.0000,0.0000,1.3477,0.0000,2.2280,0.2866,0.0000,''
0,0,0,0,0,0,80769,20283,87718,26591,19919,15655,0,6949,10036,9189,0,0,0,1,2268,0,0,0,536,0,0,0,0,0,2224,0,0,0,0,0,0,0,0,0,0,0,0,0,93,149,0,0,0,11.9217,0.2466,0.3063,0.3292,0.6355,8.8383,6.9463,0.9868,3.0834,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,4.0773,0.0000,0.0000,1.3246,0.0000,2.2528,0.2814,0.0000,''
0,0,0,0,0,0,92080,23244,100149,29332,22348,18833,0,8069,10772,9843,0,0,0,0,2590,0,0,0,707,0,0,0,0,0,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,80,174,0,0,0,11.7774,0.2427,0.3037,0.3185,0.6223,8.6531,7.2921,0.9014,3.1243,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,3.8112,0.0000,0.0000,1.3086,0.0000,2.3340,0.2823,0.0000,''
