player_id,league_id,streak_id,value,has_ended,started,ended
18,150,0,2,1,"2019-4-11","2019-4-23"
18,150,5,2,0,"2019-4-11",NULL
18,150,7,3,0,"2019-4-11",NULL
18,150,3,1,1,"2019-4-17","2019-4-23"
19,150,5,1,1,"2019-3-28","2019-4-9"
19,150,7,2,1,"2019-3-28","2019-4-9"
19,150,1,1,1,"2019-4-3","2019-4-9"
19,150,6,2,1,"2019-4-9","2019-4-20"
19,150,0,1,1,"2019-4-20","2019-4-25"
19,150,5,2,0,"2019-4-20",NULL
19,150,7,2,0,"2019-4-20",NULL
21,151,4,2,0,"2019-4-10",NULL
22,152,1,4,1,"2019-4-11","2019-4-16"
22,152,0,5,1,"2019-4-19","2019-4-26"
22,152,2,2,1,"2019-4-21","2019-4-25"
22,152,3,2,1,"2019-4-21","2019-4-25"
23,154,7,4,0,"2019-4-8",NULL
24,152,0,6,1,"2019-4-7","2019-4-14"
24,152,1,4,1,"2019-4-7","2019-4-12"
24,152,2,2,1,"2019-4-10","2019-4-12"
24,152,3,4,1,"2019-4-10","2019-4-14"
24,152,0,1,0,"2019-4-26",NULL
26,150,6,1,0,"2019-4-6",NULL
27,154,5,1,0,"2019-4-6",NULL
27,156,6,1,1,"2019-4-14","2019-4-26"
27,156,5,1,0,"2019-4-26",NULL
31,150,0,4,1,"2019-4-14","2019-4-19"
31,150,2,1,1,"2019-4-14","2019-4-15"
31,150,3,4,1,"2019-4-14","2019-4-19"
31,150,1,2,1,"2019-4-14","2019-4-16"
31,151,1,2,1,"2019-4-20","2019-4-22"
31,151,0,3,1,"2019-4-23","2019-4-26"
31,151,2,1,1,"2019-4-25","2019-4-26"
31,151,3,1,1,"2019-4-25","2019-4-26"
37,152,5,1,1,"2019-4-4","2019-4-24"
37,152,7,4,1,"2019-4-4","2019-4-24"
37,152,6,1,0,"2019-4-24",NULL
39,150,5,1,1,"2019-3-31","2019-4-6"
39,150,7,1,1,"2019-3-31","2019-4-6"
39,150,0,1,1,"2019-4-6","2019-4-12"
39,150,6,4,0,"2019-4-6",NULL
40,154,6,1,0,"2019-4-6",NULL
43,152,7,2,1,"2019-4-5","2019-4-14"
43,152,6,2,0,"2019-4-14",NULL
44,150,6,1,0,"2019-4-5",NULL
45,151,6,1,1,"2019-4-7","2019-4-12"
45,151,5,1,1,"2019-4-12","2019-4-17"
45,151,7,1,1,"2019-4-12","2019-4-17"
45,151,6,2,0,"2019-4-17",NULL
46,152,3,2,1,"2019-4-13","2019-4-16"
46,152,0,3,1,"2019-4-19","2019-4-26"
46,152,2,1,1,"2019-4-19","2019-4-21"
46,152,1,1,1,"2019-4-19","2019-4-21"
47,150,0,5,1,"2019-3-28","2019-4-4"
47,150,1,3,1,"2019-3-31","2019-4-4"
47,150,2,1,1,"2019-4-12","2019-4-14"
47,150,3,1,1,"2019-4-12","2019-4-14"
47,150,0,2,0,"2019-4-25",NULL
47,150,3,2,0,"2019-4-25",NULL
47,150,1,2,0,"2019-4-25",NULL
47,150,2,1,0,"2019-4-26",NULL
48,152,0,1,1,"2019-4-22","2019-4-25"
48,152,3,1,1,"2019-4-22","2019-4-25"
48,152,1,1,1,"2019-4-22","2019-4-25"
48,152,1,1,0,"2019-4-26",NULL
52,151,0,2,1,"2019-4-4","2019-4-6"
52,151,2,1,1,"2019-4-5","2019-4-6"
52,151,1,3,1,"2019-4-15","2019-4-21"
52,151,3,1,1,"2019-4-21","2019-4-23"
52,151,0,1,0,"2019-4-26",NULL
53,150,5,1,0,"2019-4-3",NULL
54,150,0,1,0,"2019-4-24",NULL
54,150,3,1,0,"2019-4-24",NULL
54,150,1,1,0,"2019-4-24",NULL
55,151,0,8,1,"2019-4-5","2019-4-20"
55,151,3,4,1,"2019-4-6","2019-4-14"
55,151,2,2,1,"2019-4-7","2019-4-12"
55,151,1,3,1,"2019-4-7","2019-4-14"
55,151,0,1,0,"2019-4-26",NULL
55,151,2,1,0,"2019-4-26",NULL
55,151,3,1,0,"2019-4-26",NULL
55,151,1,1,0,"2019-4-26",NULL
60,153,5,1,0,"2019-4-9",NULL
62,150,0,10,1,"2019-4-4","2019-4-14"
62,150,3,4,1,"2019-4-10","2019-4-14"
62,150,1,3,1,"2019-4-10","2019-4-13"
62,150,1,4,0,"2019-4-22",NULL
62,150,0,2,0,"2019-4-24",NULL
62,150,2,1,1,"2019-4-24","2019-4-26"
65,155,3,1,1,"2019-4-6","2019-4-10"
65,155,0,1,1,"2019-4-16","2019-4-17"
65,155,0,2,0,"2019-4-23",NULL
65,155,2,1,1,"2019-4-23","2019-4-26"
65,155,3,2,0,"2019-4-23",NULL
65,155,1,1,1,"2019-4-23","2019-4-26"
78,150,3,3,1,"2019-4-5","2019-4-9"
78,150,0,6,1,"2019-4-12","2019-4-19"
78,150,1,2,1,"2019-4-12","2019-4-14"
78,150,2,1,1,"2019-4-17","2019-4-19"
78,150,0,3,0,"2019-4-24",NULL
78,150,1,1,0,"2019-4-26",NULL
79,150,0,1,1,"2019-4-1","2019-4-8"
79,150,5,2,1,"2019-4-1","2019-4-24"
79,150,7,2,1,"2019-4-1","2019-4-24"
79,152,7,2,0,"2019-4-12",NULL
79,150,6,1,0,"2019-4-24",NULL
83,153,0,2,1,"2019-4-14","2019-4-22"
83,153,2,1,1,"2019-4-14","2019-4-20"
83,153,3,1,1,"2019-4-14","2019-4-20"
83,153,1,1,1,"2019-4-14","2019-4-20"
83,153,0,1,0,"2019-4-26",NULL
83,153,1,1,0,"2019-4-26",NULL
87,153,6,1,0,"2019-4-19",NULL
88,158,6,2,1,"2019-4-4","2019-4-13"
88,158,5,1,1,"2019-4-13","2019-4-24"
88,158,7,2,1,"2019-4-13","2019-4-24"
88,158,6,1,0,"2019-4-24",NULL
89,151,0,3,0,"2019-4-23",NULL
89,151,3,1,0,"2019-4-25",NULL
89,151,1,1,0,"2019-4-25",NULL
91,152,0,4,1,"2019-4-15","2019-4-20"
91,152,3,3,1,"2019-4-15","2019-4-19"
91,152,1,4,1,"2019-4-15","2019-4-20"
91,152,2,1,1,"2019-4-21","2019-4-22"
91,152,0,1,0,"2019-4-26",NULL
91,152,2,1,0,"2019-4-26",NULL
91,152,3,1,0,"2019-4-26",NULL
91,152,1,1,0,"2019-4-26",NULL
95,153,0,3,1,"2019-4-6","2019-4-18"
95,153,1,2,1,"2019-4-13","2019-4-18"
95,153,2,1,1,"2019-4-17","2019-4-18"
95,153,0,2,0,"2019-4-19",NULL
95,153,3,1,1,"2019-4-20","2019-4-24"
99,154,2,1,1,"2019-4-18","2019-4-20"
99,154,3,1,1,"2019-4-18","2019-4-20"
99,154,0,1,1,"2019-4-23","2019-4-24"
99,154,1,1,1,"2019-4-23","2019-4-24"
99,154,0,1,0,"2019-4-26",NULL
99,154,2,1,0,"2019-4-26",NULL
99,154,3,1,0,"2019-4-26",NULL
99,154,1,1,0,"2019-4-26",NULL
100,157,0,2,0,"2019-4-8",NULL
100,157,1,1,1,"2019-4-8","2019-4-14"
100,154,0,1,0,"2019-4-21",NULL
100,154,3,1,0,"2019-4-21",NULL
102,154,5,1,0,"2019-4-16",NULL
102,150,5,1,0,"2019-4-19",NULL
105,151,0,3,1,"2019-4-5","2019-4-14"
105,151,2,1,1,"2019-4-24","2019-4-26"
105,151,3,1,1,"2019-4-24","2019-4-26"
105,151,1,1,1,"2019-4-24","2019-4-26"
107,154,6,1,1,"2019-4-17","2019-4-19"
107,154,5,3,0,"2019-4-19",NULL
111,154,6,1,0,"2019-4-8",NULL
119,157,4,4,1,"2019-4-4","2019-4-14"
119,157,5,1,0,"2019-4-14",NULL
119,157,4,3,0,"2019-4-18",NULL
124,152,0,4,1,"2019-4-14","2019-4-22"
124,152,2,1,1,"2019-4-14","2019-4-15"
124,152,1,1,1,"2019-4-14","2019-4-15"
124,152,3,1,1,"2019-4-21","2019-4-22"
124,152,1,1,0,"2019-4-22",NULL
128,153,0,7,0,"2019-4-5",NULL
128,153,3,4,1,"2019-4-19","2019-4-25"
128,153,1,1,1,"2019-4-24","2019-4-25"
128,153,1,1,0,"2019-4-26",NULL
131,153,0,5,1,"2019-4-4","2019-4-9"
131,153,1,4,1,"2019-4-8","2019-4-14"
131,153,2,1,1,"2019-4-16","2019-4-17"
131,153,3,2,1,"2019-4-22","2019-4-24"
131,153,0,1,0,"2019-4-26",NULL
135,154,0,4,1,"2019-4-11","2019-4-15"
135,154,2,2,1,"2019-4-13","2019-4-15"
135,154,3,2,1,"2019-4-18","2019-4-20"
135,154,1,3,1,"2019-4-18","2019-4-21"
137,150,0,3,1,"2019-4-20","2019-4-23"
137,150,2,2,1,"2019-4-20","2019-4-22"
137,150,3,3,1,"2019-4-20","2019-4-23"
137,150,1,3,1,"2019-4-20","2019-4-23"
137,150,0,3,0,"2019-4-24",NULL
137,150,1,3,0,"2019-4-24",NULL
139,150,5,1,1,"2019-4-1","2019-4-7"
139,150,7,1,1,"2019-4-1","2019-4-7"
139,150,6,3,0,"2019-4-7",NULL
139,152,7,1,0,"2019-4-18",NULL
146,157,6,1,1,"2019-4-8","2019-4-14"
146,157,5,1,0,"2019-4-14",NULL
146,157,0,4,0,"2019-4-17",NULL
146,157,3,4,0,"2019-4-17",NULL
146,157,1,1,1,"2019-4-17","2019-4-21"
146,157,1,2,0,"2019-4-22",NULL
150,155,6,1,1,"2019-4-17","2019-4-25"
150,155,5,1,0,"2019-4-25",NULL
153,155,0,4,1,"2019-4-4","2019-4-12"
153,155,2,2,1,"2019-4-5","2019-4-11"
153,155,3,3,1,"2019-4-5","2019-4-12"
153,155,1,3,1,"2019-4-5","2019-4-12"
153,155,0,3,0,"2019-4-22",NULL
153,155,2,1,0,"2019-4-25",NULL
153,155,3,1,0,"2019-4-25",NULL
153,155,1,1,0,"2019-4-25",NULL
154,153,0,4,1,"2019-4-7","2019-4-11"
154,153,0,8,0,"2019-4-18",NULL
154,153,1,3,1,"2019-4-18","2019-4-22"
154,153,2,1,1,"2019-4-24","2019-4-25"
154,153,3,1,1,"2019-4-24","2019-4-25"
154,153,3,1,0,"2019-4-26",NULL
154,153,1,1,0,"2019-4-26",NULL
155,153,0,8,1,"2019-4-11","2019-4-20"
155,153,1,5,1,"2019-4-14","2019-4-20"
155,153,3,3,1,"2019-4-15","2019-4-18"
155,153,2,1,1,"2019-4-17","2019-4-18"
155,153,0,1,0,"2019-4-24",NULL
155,153,1,1,0,"2019-4-24",NULL
159,157,5,2,0,"2019-4-6",NULL
165,153,1,4,1,"2019-4-6","2019-4-13"
165,153,0,4,1,"2019-4-9","2019-4-15"
165,153,2,1,1,"2019-4-17","2019-4-18"
165,153,3,1,1,"2019-4-22","2019-4-23"
170,160,4,4,0,"2019-4-4",NULL
170,160,6,1,0,"2019-4-10",NULL
172,151,6,1,1,"2019-4-6","2019-4-12"
172,151,5,3,0,"2019-4-12",NULL
172,151,7,3,0,"2019-4-12",NULL
182,150,0,2,1,"2019-4-1","2019-4-10"
182,150,2,2,1,"2019-4-1","2019-4-10"
182,150,3,2,1,"2019-4-1","2019-4-10"
182,150,0,4,0,"2019-4-13",NULL
182,150,1,2,1,"2019-4-13","2019-4-19"
182,151,0,1,0,"2019-4-26",NULL
184,155,5,2,0,"2019-4-11",NULL
186,150,5,1,1,"2019-4-2","2019-4-10"
186,150,6,2,0,"2019-4-10",NULL
186,150,7,1,1,"2019-4-16","2019-4-21"
188,152,4,2,0,"2019-4-11",NULL
188,152,6,1,0,"2019-4-13",NULL
190,152,6,2,1,"2019-4-8","2019-4-19"
190,152,5,1,1,"2019-4-19","2019-4-25"
190,152,7,1,1,"2019-4-19","2019-4-25"
190,152,6,1,0,"2019-4-25",NULL
193,158,1,3,1,"2019-4-10","2019-4-13"
193,158,0,6,1,"2019-4-14","2019-4-22"
193,158,3,4,1,"2019-4-18","2019-4-24"
193,158,2,1,1,"2019-4-23","2019-4-24"
193,158,3,2,0,"2019-4-25",NULL
193,158,0,1,0,"2019-4-26",NULL
193,158,1,1,0,"2019-4-26",NULL
201,159,0,1,0,"2019-4-4",NULL
201,158,0,3,1,"2019-4-5","2019-4-9"
201,158,0,9,0,"2019-4-14",NULL
201,158,1,8,1,"2019-4-14","2019-4-26"
201,158,2,1,1,"2019-4-17","2019-4-18"
201,158,3,3,1,"2019-4-17","2019-4-22"
202,150,6,1,0,"2019-4-20",NULL
204,152,6,1,0,"2019-4-5",NULL
205,157,4,1,0,"2019-4-17",NULL
208,158,7,5,0,"2019-4-5",NULL
208,158,5,4,0,"2019-4-10",NULL
210,157,7,5,0,"2019-4-5",NULL
214,151,0,8,1,"2019-4-7","2019-4-15"
214,151,2,1,1,"2019-4-12","2019-4-13"
214,151,3,3,1,"2019-4-19","2019-4-23"
214,151,1,3,1,"2019-4-23","2019-4-26"
214,151,0,2,0,"2019-4-25",NULL
216,159,5,1,0,"2019-4-19",NULL
216,159,7,1,0,"2019-4-25",NULL
217,158,6,1,0,"2019-4-13",NULL
217,158,4,1,1,"2019-4-17","2019-4-25"
221,159,5,2,0,"2019-4-6",NULL
221,159,7,4,0,"2019-4-6",NULL
229,150,0,7,1,"2019-3-28","2019-4-6"
229,150,2,1,1,"2019-4-5","2019-4-6"
229,150,3,2,1,"2019-4-9","2019-4-11"
229,150,0,6,0,"2019-4-20",NULL
229,150,1,3,1,"2019-4-23","2019-4-26"
230,156,6,1,0,"2019-4-4",NULL
230,156,7,4,0,"2019-4-8",NULL
231,159,6,2,1,"2019-4-5","2019-4-22"
231,159,7,2,0,"2019-4-16",NULL
231,159,5,1,0,"2019-4-22",NULL
239,159,0,12,0,"2019-4-5",NULL
239,159,3,3,1,"2019-4-5","2019-4-8"
239,159,1,3,1,"2019-4-6","2019-4-9"
245,160,2,1,1,"2019-4-7","2019-4-8"
245,160,0,8,1,"2019-4-10","2019-4-19"
245,160,3,2,1,"2019-4-11","2019-4-13"
245,160,1,2,1,"2019-4-19","2019-4-22"
245,160,1,1,0,"2019-4-26",NULL
246,157,4,1,0,"2019-4-5",NULL
247,155,0,12,1,"2019-4-4","2019-4-19"
247,155,1,5,1,"2019-4-8","2019-4-13"
247,155,3,1,1,"2019-4-18","2019-4-19"
247,155,0,5,0,"2019-4-23",NULL
247,155,2,2,1,"2019-4-24","2019-4-26"
247,155,3,3,0,"2019-4-24",NULL
251,160,0,3,1,"2019-4-4","2019-4-6"
254,150,3,2,1,"2019-4-2","2019-4-9"
254,150,1,1,1,"2019-4-12","2019-4-13"
254,150,0,1,1,"2019-4-14","2019-4-16"
254,150,0,2,0,"2019-4-21",NULL
254,150,1,2,0,"2019-4-21",NULL
256,152,5,1,0,"2019-4-8",NULL
256,150,7,2,0,"2019-4-17",NULL
256,150,5,1,0,"2019-4-23",NULL
258,159,4,1,1,"2019-4-16","2019-4-19"
259,154,3,2,1,"2019-4-7","2019-4-9"
259,154,1,3,1,"2019-4-8","2019-4-12"
259,154,2,1,1,"2019-4-11","2019-4-12"
259,154,0,4,1,"2019-4-14","2019-4-18"
259,154,0,1,0,"2019-4-26",NULL
260,151,5,1,1,"2019-4-10","2019-4-17"
260,151,6,2,0,"2019-4-17",NULL
275,150,4,1,0,"2019-4-4",NULL
275,150,5,1,1,"2019-4-7","2019-4-19"
275,150,6,1,0,"2019-4-19",NULL
277,159,5,1,1,"2019-4-13","2019-4-25"
277,159,7,2,1,"2019-4-13","2019-4-25"
277,159,6,1,0,"2019-4-25",NULL
278,156,0,5,0,"2019-4-5",NULL
278,156,2,1,1,"2019-4-15","2019-4-20"
278,156,3,3,0,"2019-4-15",NULL
278,156,1,1,1,"2019-4-15","2019-4-20"
278,156,2,1,0,"2019-4-24",NULL
278,156,1,1,0,"2019-4-24",NULL
287,153,4,1,0,"2019-4-5",NULL
291,151,4,6,0,"2019-4-5",NULL
299,150,4,1,0,"2019-4-17",NULL
299,150,5,1,0,"2019-4-18",NULL
302,152,7,5,0,"2019-4-5",NULL
302,152,5,2,0,"2019-4-19",NULL
305,158,0,1,1,"2019-4-12","2019-4-17"
305,158,3,1,1,"2019-4-12","2019-4-17"
305,158,0,1,0,"2019-4-23",NULL
305,158,1,1,0,"2019-4-23",NULL
308,154,4,5,0,"2019-4-5",NULL
308,154,5,1,1,"2019-4-16","2019-4-22"
308,154,6,1,0,"2019-4-22",NULL
310,152,4,3,0,"2019-4-5",NULL
310,150,6,1,0,"2019-4-20",NULL
327,160,0,1,0,"2019-4-25",NULL
327,160,2,1,0,"2019-4-25",NULL
327,160,3,1,0,"2019-4-25",NULL
327,160,1,1,0,"2019-4-25",NULL
334,152,4,3,0,"2019-4-16",NULL
341,150,5,2,1,"2019-4-12","2019-4-25"
341,150,6,1,0,"2019-4-25",NULL
396,160,7,2,1,"2019-4-5","2019-4-14"
396,160,6,1,1,"2019-4-14","2019-4-19"
396,160,5,1,1,"2019-4-19","2019-4-25"
396,160,6,1,0,"2019-4-25",NULL
408,153,5,2,1,"2019-4-6","2019-4-23"
408,153,7,3,1,"2019-4-6","2019-4-23"
408,153,6,1,0,"2019-4-23",NULL
418,152,7,2,0,"2019-4-5",NULL
418,150,5,1,0,"2019-4-17",NULL
418,150,7,2,0,"2019-4-17",NULL
422,152,6,2,0,"2019-4-5",NULL
422,152,7,1,0,"2019-4-7",NULL
424,150,4,2,0,"2019-4-4",NULL
424,150,5,1,0,"2019-4-17",NULL
425,158,6,1,1,"2019-4-5","2019-4-9"
425,158,5,1,1,"2019-4-9","2019-4-14"
425,158,7,1,1,"2019-4-9","2019-4-14"
425,158,6,1,0,"2019-4-14",NULL
425,158,7,2,0,"2019-4-19",NULL
426,150,5,1,0,"2019-4-24",NULL
429,158,6,2,1,"2019-4-4","2019-4-18"
429,158,7,3,0,"2019-4-13",NULL
429,158,5,1,0,"2019-4-18",NULL
430,159,6,2,1,"2019-4-5","2019-4-9"
430,159,5,1,1,"2019-4-9","2019-4-18"
430,159,6,1,0,"2019-4-18",NULL
432,156,0,9,1,"2019-4-5","2019-4-14"
432,156,3,2,1,"2019-4-11","2019-4-13"
432,156,1,3,1,"2019-4-15","2019-4-19"
438,154,5,1,0,"2019-4-26",NULL
449,158,0,5,1,"2019-4-4","2019-4-8"
449,158,3,4,1,"2019-4-5","2019-4-8"
449,158,0,10,0,"2019-4-10",NULL
449,158,1,1,1,"2019-4-19","2019-4-20"
449,158,3,1,0,"2019-4-20",NULL
449,154,0,3,0,"2019-4-24",NULL
449,154,2,1,1,"2019-4-25","2019-4-26"
449,154,3,1,1,"2019-4-25","2019-4-26"
449,154,1,1,1,"2019-4-25","2019-4-26"
451,153,6,2,0,"2019-4-8",NULL
451,153,4,1,0,"2019-4-15",NULL
458,151,6,1,1,"2019-4-4","2019-4-9"
458,151,5,1,0,"2019-4-9",NULL
458,151,4,3,0,"2019-4-17",NULL
464,159,7,3,0,"2019-4-7",NULL
470,154,6,2,0,"2019-4-6",NULL
473,159,6,1,1,"2019-4-5","2019-4-10"
473,159,5,3,1,"2019-4-10","2019-4-26"
473,159,7,3,1,"2019-4-10","2019-4-26"
473,159,6,1,0,"2019-4-26",NULL
483,152,7,3,0,"2019-4-12",NULL
483,152,5,1,0,"2019-4-22",NULL
484,151,6,1,1,"2019-4-14","2019-4-20"
484,151,5,1,1,"2019-4-20","2019-4-25"
484,151,7,1,1,"2019-4-20","2019-4-25"
484,151,6,1,0,"2019-4-25",NULL
490,153,0,7,1,"2019-4-4","2019-4-17"
490,153,3,4,1,"2019-4-4","2019-4-10"
490,153,2,1,1,"2019-4-5","2019-4-6"
490,153,1,2,1,"2019-4-5","2019-4-9"
490,153,0,3,0,"2019-4-20",NULL
490,153,1,1,0,"2019-4-26",NULL
491,150,5,1,0,"2019-4-2",NULL
491,152,6,1,1,"2019-4-12","2019-4-18"
491,152,5,1,0,"2019-4-18",NULL
517,157,0,6,1,"2019-4-4","2019-4-9"
517,157,2,4,1,"2019-4-5","2019-4-8"
517,157,3,4,1,"2019-4-5","2019-4-8"
517,157,1,4,1,"2019-4-5","2019-4-8"
517,157,0,1,0,"2019-4-26",NULL
527,156,6,1,0,"2019-4-15",NULL
530,154,5,1,0,"2019-4-24",NULL
539,158,5,2,1,"2019-4-5","2019-4-19"
539,158,7,3,1,"2019-4-5","2019-4-19"
539,158,6,1,0,"2019-4-19",NULL
547,160,5,1,0,"2019-4-26",NULL
569,152,7,5,0,"2019-4-5",NULL
569,152,5,2,0,"2019-4-14",NULL
570,160,4,1,0,"2019-4-5",NULL
570,160,6,1,0,"2019-4-19",NULL
572,156,3,2,1,"2019-4-6","2019-4-14"
572,156,2,1,1,"2019-4-11","2019-4-14"
572,156,0,2,1,"2019-4-15","2019-4-17"
572,156,1,2,1,"2019-4-15","2019-4-17"
572,156,0,3,0,"2019-4-20",NULL
572,156,3,3,0,"2019-4-20",NULL
572,156,1,3,0,"2019-4-20",NULL
572,156,2,2,0,"2019-4-22",NULL
577,157,0,4,1,"2019-4-11","2019-4-15"
577,157,1,5,1,"2019-4-11","2019-4-16"
577,157,2,2,1,"2019-4-19","2019-4-23"
577,157,3,2,1,"2019-4-19","2019-4-23"
577,157,1,6,0,"2019-4-19",NULL
577,157,0,3,0,"2019-4-24",NULL
577,157,2,2,0,"2019-4-25",NULL
577,157,3,2,0,"2019-4-25",NULL
580,158,0,6,1,"2019-4-4","2019-4-9"
580,158,3,5,1,"2019-4-4","2019-4-8"
580,158,1,7,1,"2019-4-4","2019-4-10"
580,158,2,1,1,"2019-4-5","2019-4-5"
580,158,0,3,0,"2019-4-24",NULL
580,158,3,1,0,"2019-4-26",NULL
583,157,7,3,1,"2019-4-6","2019-4-21"
583,157,5,1,1,"2019-4-16","2019-4-21"
583,157,6,1,0,"2019-4-21",NULL
593,158,5,5,0,"2019-4-5",NULL
593,158,7,5,0,"2019-4-5",NULL
594,157,0,5,1,"2019-4-7","2019-4-12"
594,157,1,3,1,"2019-4-15","2019-4-19"
594,157,0,9,0,"2019-4-17",NULL
594,157,2,1,1,"2019-4-20","2019-4-21"
594,157,3,2,1,"2019-4-20","2019-4-23"
594,157,2,1,0,"2019-4-26",NULL
594,157,3,1,0,"2019-4-26",NULL
594,157,1,1,0,"2019-4-26",NULL
604,160,2,2,1,"2019-4-4","2019-4-5"
604,160,3,2,1,"2019-4-6","2019-4-9"
604,160,0,6,1,"2019-4-16","2019-4-25"
604,160,1,3,1,"2019-4-19","2019-4-24"
604,160,0,1,0,"2019-4-26",NULL
604,160,3,1,0,"2019-4-26",NULL
606,154,5,1,1,"2019-4-9","2019-4-24"
606,154,4,3,1,"2019-4-17","2019-4-24"
606,154,6,1,0,"2019-4-24",NULL
606,154,4,1,0,"2019-4-25",NULL
608,153,6,1,1,"2019-4-5","2019-4-7"
608,153,5,1,0,"2019-4-7",NULL
608,153,4,1,1,"2019-4-14","2019-4-24"
612,158,1,3,1,"2019-4-14","2019-4-17"
612,158,0,5,1,"2019-4-18","2019-4-24"
612,158,3,2,1,"2019-4-20","2019-4-23"
612,158,1,3,0,"2019-4-24",NULL
620,153,0,2,1,"2019-4-13","2019-4-17"
620,153,1,2,1,"2019-4-17","2019-4-24"
620,153,3,1,1,"2019-4-19","2019-4-24"
621,160,6,2,0,"2019-4-8",NULL
630,151,0,7,1,"2019-4-12","2019-4-20"
630,151,1,3,1,"2019-4-12","2019-4-15"
630,151,3,2,1,"2019-4-16","2019-4-19"
630,151,1,3,0,"2019-4-21",NULL
630,151,0,2,0,"2019-4-23",NULL
630,151,2,2,0,"2019-4-23",NULL
630,151,3,2,0,"2019-4-23",NULL
641,155,0,4,0,"2019-4-9",NULL
641,155,2,1,1,"2019-4-9","2019-4-15"
641,155,3,1,1,"2019-4-9","2019-4-15"
641,155,1,1,1,"2019-4-9","2019-4-15"
641,155,1,1,0,"2019-4-22",NULL
644,151,6,2,0,"2019-4-7",NULL
644,151,7,2,1,"2019-4-13","2019-4-25"
647,152,0,6,1,"2019-4-14","2019-4-22"
647,152,3,2,1,"2019-4-14","2019-4-16"
647,152,2,1,1,"2019-4-19","2019-4-20"
647,152,1,2,1,"2019-4-19","2019-4-21"
647,152,0,2,0,"2019-4-24",NULL
649,154,0,3,1,"2019-4-15","2019-4-23"
649,154,2,1,1,"2019-4-21","2019-4-23"
649,154,3,1,1,"2019-4-21","2019-4-23"
649,154,1,1,1,"2019-4-21","2019-4-23"
652,158,6,1,0,"2019-4-10",NULL
657,150,6,2,1,"2019-3-30","2019-4-16"
657,150,3,1,1,"2019-4-5","2019-4-16"
657,150,7,1,1,"2019-4-5","2019-4-10"
657,150,1,1,1,"2019-4-16","2019-4-21"
657,150,5,1,0,"2019-4-16",NULL
657,150,7,2,0,"2019-4-16",NULL
663,160,0,4,1,"2019-4-15","2019-4-19"
663,160,1,3,1,"2019-4-19","2019-4-23"
663,160,2,2,1,"2019-4-20","2019-4-23"
663,160,3,2,1,"2019-4-20","2019-4-23"
669,153,6,1,1,"2019-4-12","2019-4-17"
669,153,5,1,1,"2019-4-17","2019-4-23"
669,153,7,1,1,"2019-4-17","2019-4-23"
669,153,6,1,0,"2019-4-23",NULL
674,159,3,4,1,"2019-4-17","2019-4-26"
